x,y,u,v,p,vMag
1.24005901e-02,-3.72887844e-01,6.90613151e-01,1.98549613e-01,1.20017993e+00,7.18587875e-01
3.00186442e-01,2.54448044e-01,3.10625404e-01,8.30574691e-01,5.78301668e-01,8.86759520e-01
3.31054089e-01,6.25432851e-02,-8.06440562e-02,-6.01087153e-01,-1.22219229e+00,6.06472790e-01
-1.25807862e-01,5.75695828e-02,8.14978480e-01,2.55321145e-01,9.48973000e-01,8.54036808e-01
4.04783418e-01,-2.71396284e-01,-5.18060327e-01,-9.81011569e-01,-5.41365325e-01,1.10940087e+00
5.99892005e-01,2.04904418e-01,2.57225895e+00,-2.06611657e+00,1.69528508e+00,3.29929590e+00
-3.71192329e-01,3.16422511e-01,6.83305144e-01,1.84043840e-01,1.18507493e+00,7.07656741e-01
3.41144705e-01,3.24486935e-01,-1.23911813e-01,-6.42755151e-01,-1.00919592e+00,6.54590189e-01
-3.17230987e-01,-3.24671517e-01,4.93441701e-01,5.94490916e-02,2.54691064e-01,4.97009963e-01
1.35294242e-01,1.99074338e-01,3.59704316e-01,4.03122962e-01,8.04238766e-03,5.40273368e-01
2.04890581e-01,-5.07924603e-02,-5.83601594e-01,-3.51034999e-01,-1.19759873e-01,6.81040704e-01
-6.03149649e-02,2.57620099e-01,1.65803488e-02,4.12885725e-01,7.30817765e-02,4.13218498e-01
1.45002112e-01,2.44809641e-01,5.05517006e-01,4.44437265e-01,7.26915449e-02,6.73106194e-01
6.18169872e-01,-3.46222540e-01,3.00870848e+00,-2.09878159e+00,1.93259847e+00,3.66840720e+00
4.46416376e-01,1.57379546e-01,-3.69588464e-01,-1.25255001e+00,-1.50840819e+00,1.30593920e+00
-1.91901164e-01,-2.40460433e-01,6.51921391e-01,1.65471211e-01,4.19933200e-01,6.72593653e-01
-1.65158114e-01,-9.03015203e-02,7.23998666e-01,2.23485097e-01,1.18774819e+00,7.57706881e-01
2.94431815e-01,2.72434298e-01,4.31161910e-01,6.88525379e-01,6.06583238e-01,8.12384009e-01
2.67999553e-01,-1.18303267e-01,3.60489547e-01,-1.02142282e-01,4.19078469e-01,3.74680877e-01
-1.51686841e-01,9.10590389e-02,7.70815849e-01,2.38036349e-01,1.09530497e+00,8.06733191e-01
-3.24412960e-01,2.18952198e-02,6.97636366e-01,1.94245800e-01,4.75382268e-01,7.24173963e-01
-3.36406067e-01,-3.00657833e-01,4.93061244e-01,5.91686666e-02,2.54226208e-01,4.96598750e-01
5.33635189e-01,-3.20088290e-01,1.83891201e+00,-1.39392543e+00,1.69203925e+00,2.30751491e+00
-3.52769213e-01,-2.88724842e-01,4.92536515e-01,5.87792993e-02,2.53584683e-01,4.96031493e-01
-9.57949926e-02,1.37197777e-01,-1.13196000e-01,-1.67136803e-01,-3.73665452e-01,2.01861456e-01
1.55947488e-01,-7.64863683e-02,-4.56915021e-01,-5.55305108e-02,-2.44945243e-01,4.60277051e-01
3.58497080e-01,-5.34106953e-02,1.70074597e-01,-9.38957408e-02,-9.84590203e-02,1.94272444e-01
7.53656983e-02,-2.75639511e-01,7.63367772e-01,2.32011303e-01,1.08938408e+00,7.97846854e-01
2.84784006e-01,1.78929044e-01,4.28515583e-01,6.01700604e-01,5.43321431e-01,7.38694251e-01
2.28023565e-01,-2.46438115e-01,3.81510705e-01,-1.18127775e+00,-6.75759256e-01,1.24135709e+00
-1.23336251e-01,-3.69309463e-01,6.44618869e-01,1.61433682e-01,4.11363006e-01,6.64525628e-01
-1.68162018e-01,2.24774782e-01,1.52982518e-01,-2.58500397e-01,-3.92109931e-01,3.00376594e-01
5.66530971e-01,-6.11114084e-02,2.21051311e+00,-1.66568744e+00,1.76246703e+00,2.76782990e+00
1.49668866e-02,-1.13928173e-01,3.53664964e-01,-9.79920253e-02,-3.59952599e-02,3.66989583e-01
-1.47659850e-01,7.95172071e-02,7.58542418e-01,2.34638020e-01,1.12346804e+00,7.94003546e-01
-2.39401675e-01,1.80043675e-01,6.39526844e-01,1.17874607e-01,1.10981560e+00,6.50299132e-01
5.57995698e-01,1.28055494e-01,1.98477995e+00,-1.84011531e+00,1.39845121e+00,2.70654321e+00
-8.87737334e-02,2.89408432e-02,5.58928251e-01,1.09724954e-01,3.20388436e-01,5.69596648e-01
-7.98710762e-02,-1.73822940e-01,6.45050287e-01,1.24895349e-01,1.11982703e+00,6.57030225e-01
2.82153149e-01,5.07679426e-02,3.02590489e-01,5.84125757e-01,4.59351659e-01,6.57847941e-01
6.13369725e-01,-3.01949662e-01,2.92807364e+00,-2.03161788e+00,1.94406259e+00,3.56385827e+00
3.28667501e-02,-3.67969179e-01,6.53665543e-01,1.45401612e-01,1.14601707e+00,6.69641912e-01
5.72907657e-01,-1.85233450e-01,2.34495854e+00,-1.63206208e+00,1.90132320e+00,2.85700154e+00
3.72205628e-01,2.32186405e-01,-3.27267081e-01,-1.88033432e-02,-9.55544114e-02,3.27806830e-01
-3.11512257e-01,-9.18342086e-02,5.59725285e-01,1.06116816e-01,3.24998617e-01,5.69695652e-01
3.83122944e-01,-8.04417845e-03,3.54688257e-01,-5.48128963e-01,-8.07149634e-02,6.52877569e-01
-2.80823719e-01,-3.12701544e-01,4.98299897e-01,6.31618649e-02,2.60429561e-01,5.02286971e-01
3.20372318e-01,3.60092693e-01,2.52366781e-01,6.67875648e-01,3.66356432e-01,7.13965595e-01
2.62266635e-01,-3.48436517e-01,3.65369081e-01,-6.49987876e-01,-7.66799897e-02,7.45639861e-01
-2.19882468e-02,2.01263363e-01,8.19600448e-02,3.68394732e-01,4.58560139e-02,3.77401799e-01
-2.50477123e-01,-2.73504145e-01,5.17732382e-01,7.74487257e-02,2.82108784e-01,5.23493230e-01
4.20370402e-01,2.49994536e-01,-5.91345787e-01,-9.30371583e-01,-5.57443440e-01,1.10239792e+00
3.82953689e-01,-1.94065268e-01,2.50421703e-01,-7.18117833e-01,-2.34226048e-01,7.60528982e-01
-3.72411517e-01,-1.80185350e-02,5.33647537e-01,8.90052170e-02,2.98414290e-01,5.41019082e-01
-2.61664969e-01,1.43752873e-01,6.58793211e-01,1.50789037e-01,1.15264559e+00,6.75829709e-01
4.39507089e-01,2.90969989e-01,-6.31879330e-01,-1.19349420e+00,-1.25807559e+00,1.35044432e+00
3.05393808e-01,-8.82298150e-02,-9.19416472e-02,3.40788007e-01,-5.77388525e-01,3.52972716e-01
5.52689866e-01,-3.05727724e-02,1.99415147e+00,-1.64960730e+00,1.59128225e+00,2.58801937e+00
1.51341500e-01,-1.27179847e-01,-2.90224463e-01,-3.36148262e-01,-5.85977077e-01,4.44101214e-01
-3.17447723e-02,-1.33229061e-01,7.40597010e-01,2.30686381e-01,1.16462576e+00,7.75693297e-01
5.43906733e-01,2.96094105e-01,1.63667643e+00,-2.02612090e+00,7.75744617e-01,2.60458732e+00
1.98543413e-01,7.54138532e-03,-6.73539400e-01,-1.40637904e-01,1.51592225e-01,6.88065648e-01
-1.85945474e-01,-3.19696775e-01,5.58937073e-01,1.05861768e-01,3.23972344e-01,5.68873763e-01
-2.63949253e-01,2.39374739e-01,6.53158188e-01,1.40434340e-01,1.13984668e+00,6.68084919e-01
6.00722739e-01,-1.75391253e-01,2.71494818e+00,-1.88494658e+00,1.94271171e+00,3.30514264e+00
1.92489122e-01,2.18539221e-01,1.14816613e-03,-3.37034464e-01,-7.34605610e-01,3.37036431e-01
-2.07930415e-01,5.39213715e-02,6.50808096e-01,1.37087628e-01,1.13555765e+00,6.65089607e-01
-2.81303117e-02,3.14599558e-01,3.68870258e-01,4.52183038e-02,8.35167527e-01,3.71631503e-01
5.45291842e-01,3.08666982e-01,1.65227973e+00,-2.04485106e+00,7.72740364e-01,2.62896276e+00
3.76218869e-01,-3.44267425e-01,2.55944282e-01,-7.17478573e-01,-2.92971492e-01,7.61763096e-01
3.59179580e-01,-1.39367428e-01,3.75481129e-01,-1.76942497e-01,9.43574756e-02,4.15084004e-01
5.88715943e-01,9.04142995e-02,2.45730209e+00,-1.90243876e+00,1.75032568e+00,3.10766888e+00
5.60148228e-01,-9.57321622e-02,2.13631487e+00,-1.61168027e+00,1.74969554e+00,2.67607069e+00
3.85192233e-01,2.83666856e-01,-2.56158412e-01,-1.89347565e-03,8.99996012e-02,2.56165415e-01
-2.75655250e-01,4.59484478e-02,8.17464232e-01,2.56763637e-01,9.73313034e-01,8.56840312e-01
2.30876813e-01,-1.95267695e-01,4.03374672e-01,-9.58969414e-01,-2.43439183e-01,1.04035258e+00
5.03866771e-01,3.24914465e-03,1.07147861e+00,-1.65794182e+00,4.07083929e-01,1.97404099e+00
2.54481502e-01,-2.64984708e-01,4.28229034e-01,-8.26480210e-01,-6.31862134e-02,9.30832803e-01
3.39476385e-02,-2.34434631e-01,7.35494018e-01,2.32770547e-01,1.18527460e+00,7.71448970e-01
-3.29006346e-01,2.15327304e-01,7.15656996e-01,2.18692467e-01,1.19554520e+00,7.48325706e-01
2.44455352e-01,3.67163687e-01,-5.69447398e-01,-2.56615788e-01,1.36129171e-01,6.24597490e-01
-2.97616838e-01,-5.52226514e-02,6.39330983e-01,1.57154068e-01,4.06227112e-01,6.58362746e-01
-2.00797795e-02,1.19068421e-01,-3.11336696e-01,4.84209657e-01,3.06451380e-01,5.75664461e-01
2.75671605e-01,-2.09969494e-01,2.56283700e-01,-8.42088684e-02,3.55654716e-01,2.69763738e-01
1.26125243e-02,2.23931455e-02,-2.69474506e-01,2.37870887e-01,3.30617949e-02,3.59442711e-01
-2.06404949e-02,1.04381198e-01,-2.66873181e-01,4.50351238e-01,3.08690488e-01,5.23485959e-01
3.39751762e-01,-2.17292484e-01,1.78588834e-02,-3.47326875e-01,-8.32835555e-01,3.47785711e-01
5.87728943e-01,-8.28606446e-02,2.50803494e+00,-1.78827071e+00,1.88717222e+00,3.08028436e+00
1.92101916e-01,-2.11240750e-02,-6.55152440e-01,-1.10328212e-01,8.21458995e-02,6.64377213e-01
7.74073873e-02,-9.51855508e-02,-2.17276648e-01,-6.63990006e-02,-2.90802717e-01,2.27195874e-01
3.64144966e-01,1.32886193e-01,-9.09079164e-02,-5.58645055e-02,-1.84660301e-01,1.06700949e-01
1.38560774e-01,3.34791734e-01,5.70866585e-01,-6.76844716e-02,1.15865910e+00,5.74865043e-01
4.97886019e-02,-3.46934631e-01,6.30471587e-01,1.02837935e-01,1.08825099e+00,6.38803661e-01
3.35737132e-01,6.99571972e-02,-4.27011698e-02,-6.63126945e-01,-1.19776976e+00,6.64500356e-01
4.23319878e-02,9.82098826e-02,-5.79473734e-01,6.43326283e-01,2.02177748e-01,8.65828216e-01
9.43734722e-02,-6.58014015e-03,-3.19745362e-01,4.70905125e-01,2.89579988e-01,5.69200099e-01
-1.83703331e-02,1.70205241e-01,-6.33242011e-01,6.34437263e-01,2.03653052e-01,8.96385014e-01
3.02792886e-02,8.01472011e-02,-6.40781999e-01,5.36440909e-01,2.43077859e-01,8.35685611e-01
4.78483049e-01,1.23550788e-01,4.78266776e-01,-1.40215647e+00,-4.23541248e-01,1.48147964e+00
-1.05028778e-01,-1.51278902e-01,6.65328145e-01,1.57724753e-01,1.16005611e+00,6.83767974e-01
4.30488630e-01,-7.01858148e-02,-6.28857255e-01,-1.17722714e+00,-1.23418677e+00,1.33466291e+00
-3.27440254e-01,2.44920496e-01,6.76790476e-01,1.76925585e-01,1.18035746e+00,6.99534118e-01
1.21037548e-02,-3.41847323e-01,6.56668901e-01,1.51410177e-01,1.15356529e+00,6.73898399e-01
4.26441844e-01,8.27234460e-02,-7.51730919e-01,-1.08663571e+00,-9.87374663e-01,1.32131624e+00
1.60366951e-01,-6.13144688e-02,-5.05343437e-01,-2.93689966e-03,-1.53201044e-01,5.05351961e-01
3.50782611e-01,-2.03267394e-01,2.26750135e-01,-2.29858398e-01,-2.00889409e-01,3.22878480e-01
4.32915567e-01,1.00973949e-01,-6.80760026e-01,-1.18911886e+00,-1.21138179e+00,1.37019622e+00
-3.39149765e-01,7.48940941e-02,7.58352757e-01,2.32383087e-01,5.67019999e-01,7.93158770e-01
4.32141912e-01,1.97949871e-01,-7.24054575e-01,-1.12754571e+00,-1.08009446e+00,1.34000540e+00
1.23485616e-02,2.74745251e-02,-2.72040606e-01,2.73619652e-01,7.84676224e-02,3.85841697e-01
5.00043698e-01,-2.46380009e-01,1.15973043e+00,-1.52389085e+00,8.32987726e-01,1.91499805e+00
1.27336597e-01,-8.82215610e-02,-3.24666679e-01,3.94584686e-02,-1.85622707e-01,3.27055693e-01
-3.62422064e-01,-1.49597663e-01,4.99561906e-01,6.43050522e-02,2.61756420e-01,5.03683686e-01
-2.05773289e-02,-2.00946039e-01,6.51885390e-01,1.39717445e-01,1.13888633e+00,6.66689992e-01
-1.98572767e-01,7.92967988e-02,6.30617380e-01,1.02195904e-01,1.08762276e+00,6.38844490e-01
1.68780663e-01,3.05335511e-01,4.15056914e-01,3.90688181e-01,4.63529006e-02,5.70008337e-01
-1.02620189e-01,2.32497305e-01,-2.76460767e-01,4.04723287e-01,2.57159293e-01,4.90134150e-01
1.91005040e-01,-1.51217801e-01,-1.11725077e-01,-7.08869576e-01,-8.45866024e-01,7.17620015e-01
1.79295906e-01,-3.45352226e-02,-6.17149591e-01,-6.18405715e-02,-6.04774877e-02,6.20240211e-01
-2.67921913e-01,3.40630505e-02,8.15076232e-01,2.55541921e-01,9.83097494e-01,8.54196072e-01
1.10141848e-01,3.42539932e-01,7.68779159e-01,-3.51447701e-01,2.17259502e+00,8.45302820e-01
4.21444630e-02,-2.86055089e-01,6.60215616e-01,1.55352429e-01,1.15830505e+00,6.78247035e-01
4.35166216e-01,3.21066282e-01,-7.02599168e-01,-1.08258021e+00,-1.02168763e+00,1.29059112e+00
-3.58248538e-02,-3.00062367e-01,6.95207596e-01,2.00672790e-01,1.19755089e+00,7.23590493e-01
-7.47148557e-02,2.47359720e-01,-7.37034559e-01,5.68867922e-01,2.17157349e-01,9.31037426e-01
-3.04886097e-01,-2.14353429e-01,5.06722927e-01,6.94763660e-02,2.70037055e-01,5.11463702e-01
-3.65592761e-01,-2.47130083e-01,4.92783725e-01,5.90209067e-02,2.53847361e-01,4.96305645e-01
7.10146935e-02,-8.49606873e-02,-2.30886996e-01,-3.81451845e-02,-2.64402390e-01,2.34016791e-01
-3.64489704e-01,-3.06333241e-01,4.91884559e-01,5.82735538e-02,2.52799213e-01,4.95324373e-01
-2.40964632e-01,-2.26956589e-01,5.53118587e-01,1.01729736e-01,3.18446815e-01,5.62395871e-01
5.26466953e-01,3.20072805e-02,1.50741851e+00,-1.71409440e+00,1.03249002e+00,2.28263664e+00
-3.55437864e-01,-9.04205068e-02,5.15281677e-01,7.59057999e-02,2.79289544e-01,5.20842493e-01
3.52555720e-01,2.10441951e-01,7.41112325e-03,-4.00692821e-01,-6.14760280e-01,4.00761366e-01
-3.52012213e-01,-1.68223372e-01,4.99780208e-01,6.44155145e-02,2.62049258e-01,5.03914297e-01
-1.37197485e-01,1.75170283e-01,9.47471112e-02,-2.63074726e-01,-4.27746415e-01,2.79616386e-01
-1.97505916e-01,-2.64417308e-01,5.96686959e-01,1.30278304e-01,3.61547172e-01,6.10743582e-01
-3.52227690e-01,-1.22669159e-01,5.07805467e-01,7.04314560e-02,2.71120489e-01,5.12666523e-01
4.45028412e-01,-1.71027103e-01,-1.31336197e-01,-1.06099021e+00,-1.11208344e+00,1.06908810e+00
2.44822139e-01,-2.94187451e-01,4.18591470e-01,-1.17926836e+00,-4.27978575e-01,1.25135636e+00
2.90205861e-01,4.19434105e-03,1.48363024e-01,7.42032349e-01,3.56000483e-01,7.56718993e-01
-1.81399281e-01,-1.51099354e-01,8.33134055e-01,2.68814623e-01,8.55113447e-01,8.75427663e-01
3.59019939e-01,-2.73170299e-01,4.73764718e-01,-3.63639325e-01,1.59586638e-01,5.97232401e-01
-1.73724048e-01,-2.78111321e-01,6.43606424e-01,1.60367951e-01,4.10547495e-01,6.63285077e-01
3.59519793e-01,2.33965664e-01,-5.19821048e-02,-2.53719509e-01,-3.87717426e-01,2.58989811e-01
-5.74851746e-02,1.01703528e-01,-2.52186418e-01,6.16656244e-03,-2.18583494e-01,2.52261817e-01
9.18932454e-02,-1.99833363e-01,2.91122466e-01,-1.86992690e-01,-2.08633214e-01,3.46003711e-01
-2.66526331e-01,-9.10485423e-02,6.78681254e-01,1.82055876e-01,4.51527596e-01,7.02675343e-01
8.81848588e-02,-2.96125989e-01,7.44282007e-01,2.17346564e-01,1.08634055e+00,7.75367856e-01
4.37883688e-01,-3.44182429e-01,-1.38666347e-01,-8.76497865e-01,-8.81485999e-01,8.87398899e-01
5.55304437e-01,-1.26701821e-01,2.08111429e+00,-1.57056582e+00,1.74082291e+00,2.60724258e+00
-9.09687761e-02,3.80794156e-02,5.00493288e-01,6.86885566e-02,2.60010958e-01,5.05184770e-01
-1.44294211e-02,-2.82972523e-03,-9.31260437e-02,-1.73503771e-01,-3.78615081e-01,1.96916267e-01
4.35663340e-01,4.68166320e-02,-5.87466359e-01,-1.22092009e+00,-1.34037042e+00,1.35490322e+00
9.56299500e-02,1.70787409e-01,3.51791143e-01,3.90818059e-01,-8.00955519e-02,5.25828660e-01
4.00480962e-01,-4.46319681e-02,-1.20445922e-01,-8.35736334e-01,-1.69442683e-01,8.44371021e-01
5.51340969e-01,2.61590184e-01,1.78963697e+00,-2.00372505e+00,1.02053630e+00,2.68658042e+00
4.66175118e-01,-1.59313837e-01,3.90580833e-01,-1.20520627e+00,-2.03613788e-01,1.26691580e+00
2.34333606e-02,-7.75434261e-02,1.06749376e-02,-2.30653763e-01,-4.21946347e-01,2.30900645e-01
4.04722371e-01,1.20901598e-01,-9.05881226e-02,-7.72195280e-01,-7.62702152e-02,7.77490675e-01
-2.51087985e-01,-1.62922706e-01,6.02133751e-01,1.33496091e-01,3.67275834e-01,6.16754591e-01
2.53114858e-01,1.30103715e-01,-2.78475881e-02,-3.11926454e-02,3.37253034e-01,4.18147035e-02
3.87756583e-01,1.48714298e-01,2.26444617e-01,-3.79439056e-01,3.39298025e-02,4.41872329e-01
-2.79906148e-01,-3.60432600e-01,4.94810224e-01,6.04949296e-02,2.56327569e-01,4.98494506e-01
6.10116712e-01,1.48290844e-01,2.74537635e+00,-2.07904935e+00,1.80886948e+00,3.44376779e+00
-1.13043731e-01,1.20281531e-01,1.80785194e-01,-2.52385795e-01,-3.68289769e-01,3.10454309e-01
-9.37839225e-03,-3.32726012e-01,6.82595730e-01,1.87752500e-01,1.19163632e+00,7.07946241e-01
5.58199054e-02,-1.36082378e-01,1.13971084e-01,-2.57625461e-01,-4.12253976e-01,2.81709582e-01
-3.09106562e-01,-2.60333066e-02,6.55108094e-01,1.67202786e-01,4.23735082e-01,6.76109016e-01
1.45296000e-02,2.04447792e-01,2.48419687e-01,2.06215724e-01,-2.26597160e-01,3.22857976e-01
3.19014854e-01,-3.73098786e-01,-3.26931238e-01,-7.55451739e-01,-1.48414588e+00,8.23159337e-01
-1.77649142e-01,-2.81865345e-01,6.24579668e-01,1.48241356e-01,3.90077591e-01,6.41930878e-01
4.57258314e-01,3.66415302e-02,1.21597759e-02,-1.22431874e+00,-1.08105516e+00,1.22437918e+00
3.58145627e-01,-1.81590876e-01,4.22416091e-01,-2.30394542e-01,1.17910579e-01,4.81162131e-01
-2.79695129e-01,-2.24483278e-01,5.16471088e-01,7.65303373e-02,2.80766547e-01,5.22110403e-01
1.12805624e-01,-1.20453708e-01,-2.28962272e-01,-1.24091700e-01,-3.45668852e-01,2.60427475e-01
4.21972378e-01,-3.64769444e-01,-5.23829579e-01,-9.38837409e-01,-9.41319644e-01,1.07508743e+00
-2.50542497e-01,1.24307814e-01,6.57983661e-01,1.49452999e-01,1.15102863e+00,6.74743414e-01
4.50113094e-01,3.54198561e-01,-4.03319776e-01,-1.24842989e+00,-1.49617517e+00,1.31196189e+00
3.73943102e-01,3.35776377e-01,-5.48570156e-01,-9.39961895e-02,-1.13819763e-01,5.56564927e-01
6.00554779e-01,1.28330516e-01,2.61304665e+00,-2.00179648e+00,1.78171206e+00,3.29168677e+00
1.44279875e-01,-2.49063883e-01,2.28912711e-01,-3.12927634e-01,-3.92605305e-01,3.87717336e-01
1.11072654e-01,-6.24638527e-02,-3.12740117e-01,2.42054418e-01,5.02189621e-02,3.95470262e-01
5.19514857e-01,5.20660386e-02,1.35757804e+00,-1.72986543e+00,7.93310702e-01,2.19896626e+00
1.91525005e-01,-3.12714000e-01,7.52707347e-02,-5.03649533e-01,-5.92575908e-01,5.09243131e-01
1.37897284e-01,-2.02870618e-03,-4.79378432e-01,3.17934930e-01,6.41709641e-02,5.75227201e-01
2.69173160e-01,-1.73136550e-01,3.41562718e-01,-1.99615166e-01,4.12767351e-01,3.95615101e-01
5.27203660e-01,5.83035576e-02,1.50289404e+00,-1.73991549e+00,9.91389573e-01,2.29912949e+00
-2.40469128e-01,-1.32667494e-02,8.11750293e-01,2.53936768e-01,9.95256007e-01,8.50542426e-01
4.93745054e-01,-3.73649851e-01,1.11131895e+00,-1.44479764e+00,8.92379761e-01,1.82276440e+00
-2.74001228e-01,2.24180020e-01,6.30850673e-01,1.03563860e-01,1.08928370e+00,6.39294982e-01
5.96061962e-01,1.96039678e-02,2.58835888e+00,-1.90073788e+00,1.84952831e+00,3.21129370e+00
8.19861171e-02,-4.82070230e-02,-2.78633654e-01,2.71013856e-01,7.72850364e-02,3.88696820e-01
6.52987452e-02,-3.35143736e-01,6.43335581e-01,1.17083713e-01,1.11009800e+00,6.53903127e-01
2.45342308e-01,1.83898058e-01,-4.02167499e-01,-1.85007706e-01,5.70370853e-01,4.42681074e-01
-5.69329367e-02,-3.14150599e-01,7.62524128e-01,2.38364205e-01,1.12782049e+00,7.98912108e-01
1.87238469e-01,2.21943264e-01,9.27585810e-02,-2.03610837e-01,-6.38802648e-01,2.23744333e-01
4.35002032e-01,3.31557251e-01,-7.03739643e-01,-1.06662893e+00,-9.94535506e-01,1.27786803e+00
4.93280743e-01,-2.09432904e-03,8.58366251e-01,-1.57782817e+00,1.14276990e-01,1.79619992e+00
1.31748949e-01,3.40403608e-01,6.42773390e-01,-1.18928693e-01,1.50650966e+00,6.53683186e-01
-1.32852880e-01,-4.21604047e-02,6.31454587e-01,1.01242825e-01,1.08703613e+00,6.39519393e-01
2.91044886e-01,4.06023236e-03,1.37587130e-01,7.57100999e-01,3.42405498e-01,7.69501209e-01
4.05048381e-01,2.27003255e-01,-5.95621951e-03,-6.21316910e-01,7.71548152e-02,6.21345460e-01
8.21088448e-02,-1.17279701e-01,-1.34768680e-01,-1.53715998e-01,-3.63652349e-01,2.04428971e-01
1.49707741e-01,5.71079224e-02,-6.36397243e-01,3.74467194e-01,-3.33268605e-02,7.38394976e-01
-1.08963450e-01,-1.17023051e-01,6.42162800e-01,1.19621024e-01,1.11278868e+00,6.53209209e-01
-1.22167603e-01,2.48750743e-01,-2.80382514e-01,2.68825114e-01,7.50192553e-02,3.88434410e-01
3.43626503e-01,1.27574119e-01,5.69222309e-03,-5.78437209e-01,-9.71897304e-01,5.78465223e-01
-2.52682378e-01,-3.24485171e-01,5.03563046e-01,6.71297759e-02,2.66476452e-01,5.08017838e-01
-2.36714310e-01,-3.35355571e-02,8.25620890e-01,2.61626184e-01,9.33192670e-01,8.66082072e-01
4.96398666e-01,-3.04117895e-01,1.12041020e+00,-1.49004948e+00,8.31808031e-01,1.86428714e+00
4.24884095e-01,-9.82727062e-02,-7.19484329e-01,-1.11485648e+00,-1.06249869e+00,1.32686198e+00
3.45113525e-01,-3.22760668e-01,1.74401239e-01,-3.82617712e-01,-3.20246458e-01,4.20490295e-01
-2.43745057e-01,-1.93528787e-01,5.80422044e-01,1.19580135e-01,3.45519960e-01,5.92612147e-01
4.00095844e-01,7.07922962e-02,4.01128493e-02,-7.20866621e-01,-2.36425102e-02,7.21981764e-01
-2.31338278e-01,2.13896834e-01,7.07710385e-01,2.10965052e-01,1.19519746e+00,7.38485098e-01
-1.24796177e-01,1.62815844e-02,7.07481503e-01,2.08258465e-01,1.18954992e+00,7.37496912e-01
-9.41015396e-02,2.53542317e-02,7.29050279e-01,2.17872009e-01,5.18790364e-01,7.60908961e-01
-4.36781288e-02,-7.64697917e-02,8.27807903e-01,2.69842744e-01,7.85352349e-01,8.70678484e-01
2.19071948e-01,5.65292271e-02,-6.57256246e-01,-2.34832078e-01,4.19398844e-01,6.97948337e-01
-1.99122856e-01,2.93713371e-01,6.47194907e-02,-2.56903708e-01,-4.33345914e-01,2.64930427e-01
1.78159791e-01,-1.73183104e-01,-1.10724837e-01,-8.18386793e-01,-1.10012841e+00,8.25843155e-01
-5.29195893e-02,3.31869930e-01,3.18936706e-01,2.36486897e-01,2.88710713e-01,3.97047430e-01
6.13953344e-01,2.52276787e-01,2.76397324e+00,-2.18448973e+00,1.73328352e+00,3.52300191e+00
3.93843573e-01,7.05890789e-02,2.37422511e-01,-6.18775368e-01,-1.24860369e-02,6.62761211e-01
-2.99970160e-01,2.67835010e-01,6.30534768e-01,1.02730766e-01,1.08816946e+00,6.38848722e-01
-3.64026006e-01,-3.18260808e-01,4.91796762e-01,5.81988692e-02,2.52699614e-01,4.95228410e-01
-1.63661535e-01,-1.88742307e-01,8.33104372e-01,2.70079017e-01,8.29931974e-01,8.75788510e-01
9.56263654e-02,3.31738110e-01,7.90006757e-01,-4.41211820e-01,2.33270764e+00,9.04863834e-01
3.80921125e-01,3.11030920e-01,-4.99186307e-01,1.14303827e-02,-2.57467516e-02,4.99317139e-01
4.30903432e-01,2.65155565e-01,-7.36443043e-01,-1.04956615e+00,-9.37795401e-01,1.28216124e+00
2.71093982e-01,-2.40972510e-01,2.98848808e-01,-2.71624446e-01,2.59579599e-01,4.03844565e-01
3.17175899e-01,1.28940353e-01,-8.72667581e-02,4.54630315e-01,-2.53653824e-01,4.62930024e-01
6.54567172e-02,6.06028678e-02,-7.46594071e-01,5.77886701e-01,2.27092102e-01,9.44116414e-01
-6.26860031e-02,3.09956065e-01,2.46464178e-01,2.05615118e-01,-2.15311632e-01,3.20970684e-01
-1.18326569e-01,9.76754142e-02,4.15084183e-01,-1.13841444e-02,1.29643545e-01,4.15240258e-01
3.36613351e-02,1.32646120e-01,1.06912956e-01,3.57254326e-01,4.48990837e-02,3.72908890e-01
-8.02041567e-03,1.12746323e-01,-4.15537685e-01,4.98895168e-01,2.70872355e-01,6.49282634e-01
2.98909755e-01,2.35604733e-01,2.99431860e-01,8.37446034e-01,5.69064200e-01,8.89367938e-01
5.90150603e-01,6.03830290e-02,2.48982191e+00,-1.88681793e+00,1.78922462e+00,3.12398696e+00
6.01898742e-01,3.64925771e-01,2.52614999e+00,-2.27095771e+00,1.47218740e+00,3.39686370e+00
5.43678068e-01,1.20931263e-01,1.75584853e+00,-1.81546402e+00,1.19921875e+00,2.52565122e+00
-2.59859393e-01,-1.91673713e-01,5.54003477e-01,1.02280602e-01,3.19361925e-01,5.63365936e-01
-9.77377896e-02,1.30435691e-01,-5.37216589e-02,-2.03512356e-01,-4.01233912e-01,2.10483477e-01
5.13931446e-01,-3.37846540e-01,1.49809408e+00,-1.42096233e+00,1.35915804e+00,2.06480503e+00
-3.20720105e-01,-2.68727660e-01,4.95865405e-01,6.13275319e-02,2.57558823e-01,4.99643445e-01
4.25482707e-02,-1.18918096e-01,1.07109018e-01,-2.56327808e-01,-4.14238751e-01,2.77806193e-01
-2.57891729e-01,1.89768622e-01,6.30264521e-01,1.02663472e-01,1.08793569e+00,6.38571203e-01
